Time Series ID	Fly ID	Fly Genotype 	Age	Sex	Stimulus 	Frames (imaging)	Rotation	Z-depth	Layer 	Imaging Frame Rate (Hz)	Wavelength	Transmission (%)	Gain	Offset 	Color Filter 	ND	Dither Hold	isMoving?	isResponding?	comments
170226_fly1_LDM	56	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	-10	11787.64	20	20	920	6	80	72	482/18	1.3	0			
170226_fly1_LDM_001	56	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	-10	11787.64	20	20	920	6	80	72	482/18	1.3	0			
170226_fly1_LDM_002	56	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	-10	11787.64	20	20	920	6	80	72	482/18	1.3	0			
170226_fly1_LDM_003	56	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	-10	11791.41	20	20	920	6	95	72	482/18	1.3	0			
170226_fly1_LDM_004	56	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	-10	11791.41	20	20	920	6	95	72	482/18	1.3	0			
170226_fly1_LDM_005	56	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	-10	11791.41	20	20	920	6	95	72	482/18	1.3	0			
170226_fly2_LDM_006	57	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	5	11964.97	20	20	920	5	80	73	482/18	1.3	0			
170226_fly2_LDM_007	57	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	5	11964.97	20	20	920	5	80	73	482/18	1.3	0			
170226_fly2_LDM_008	57	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	11964.97	20	20	920	5	80	73	482/18	1.3	0			
170226_fly2_LDM_009	57	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	0	11967.96	20	20	920	5	80	73	482/18	1.3	0			
170226_fly2_LDM_010	57	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	0	11967.96	20	20	920	5	80	73	482/18	1.3	0			
170226_fly2_LDM_011	57	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	0	11967.96	20	20	920	5	80	73	482/18	1.3	0			
170226_fly3_LDM_012	58	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	15	11830.75	20	20	920	5	80	73	482/18	1.3	0			
170226_fly3_LDM_013	58	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	15	11830.75	20	20	920	5	80	73	482/18	1.3	0			
170226_fly3_LDM_014	58	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	15	11830.75	20	20	920	5	80	73	482/18	1.3	0			
170226_fly3_LDM_015	58	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	15	11834.16	20	20	920	5	80	73	482/18	1.3	0			
170226_fly3_LDM_016	58	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	15	11834.16	20	20	920	5	80	73	482/18	1.3	0			
170226_fly3_LDM_017	58	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	15	11834.16	20	20	920	5	80	73	482/18	1.3	0			
170227_fly1_LDM	59	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	0	11858.6	20	20	920	5	77	73	482/18	1.3	0			
170227_fly1_LDM_001	59	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	0	11858.6	20	20	920	5	77	73	482/18	1.3	0			
170227_fly1_LDM_002	59	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	0	11858.6	20	20	920	5	77	73	482/18	1.3	0			
170227_fly2_LDM_003	60	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	10	11844.59	20	20	920	5	80	74	482/18	1.3	0			
170227_fly2_LDM_004	60	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	10	11844.59	20	20	920	5	80	74	482/18	1.3	0			
170227_fly2_LDM_005	60	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	10	11844.59	20	20	920	5	80	74	482/18	1.3	0			
170227_fly2_LDM_006	60	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	10	11848.49	20	20	920	5	80	74	482/18	1.3	0			
170227_fly2_LDM_007	60	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	10	11848.49	20	20	920	5	80	74	482/18	1.3	0			
170227_fly2_LDM_008	60	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	10	11848.49	20	20	920	5	80	74	482/18	1.3	0			
170227_fly3_LDM_009	61	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	2	11930.82	20	20	920	6	80	74	482/18	1.3	0			
170227_fly3_LDM_010	61	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	2	11930.82	20	20	920	6	80	74	482/18	1.3	0			
170227_fly3_LDM_011	61	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	2	11930.82	20	20	920	6	80	74	482/18	1.3	0			
170227_fly4_LDM_012	62	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	-10	11850.77	20	20	920	6	75	74	482/18	1.3	0			
170227_fly4_LDM_013	62	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	-10	11850.77	20	20	920	6	75	74	482/18	1.3	0			
170227_fly4_LDM_014	62	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	-10	11850.77	20	20	920	6	75	74	482/18	1.3	0			
170227_fly4_LDM_015	62	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	-30	11857.72	20	20	920	6	85	74	482/18	1.3	0			
170227_fly4_LDM_016	62	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	-30	11857.72	20	20	920	6	85	74	482/18	1.3	0			
170227_fly4_LDM_017	62	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	-30	11857.72	20	20	920	6	85	74	482/18	1.3	0			
170227_fly5_LDM_018	63	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	13	F	movingBar_darkC1_5deg_4dir_20ds	2000	5	11887.48	20	20	920	5	75	74	482/18	1.3	0			
170227_fly5_LDM_019	63	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	13	F	movingEdge_4dir_20ds	2200	5	11887.48	20	20	920	5	75	74	482/18	1.3	0			
170227_fly5_LDM_020	63	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	13	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	11887.48	20	20	920	5	75	74	482/18	1.3	0			
170227_fly5_LDM_021	63	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	13	F	movingBar_darkC1_5deg_4dir_20ds	2000	5	11887.88	20	20	920	5	90	74	482/18	1.3	0			
170227_fly5_LDM_022	63	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	13	F	movingEdge_4dir_20ds	2200	5	11887.88	20	20	920	5	90	74	482/18	1.3	0			
170227_fly5_LDM_023	63	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	13	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	11887.88	20	20	920	5	90	74	482/18	1.3	0			
170227_fly6_LDM_024	64	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	5	11851.25	20	20	920	5	75	74	482/18	1.3	0			
170227_fly6_LDM_025	64	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	5	11851.25	20	20	920	5	75	74	482/18	1.3	0			
170227_fly6_LDM_026	64	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	11851.25	20	20	920	5	75	74	482/18	1.3	0			
170227_fly6_LDM_027	64	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	5	11853.71	20	20	920	6	85	74	482/18	1.3	0			
170227_fly6_LDM_028	64	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	5	11853.71	20	20	920	6	85	74	482/18	1.3	0			
170227_fly6_LDM_029	64	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	11853.71	20	20	920	6	85	74	482/18	1.3	0			
170303_fly1_LDM	65	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	5	12019.92	20	20	920	5	80	73	482/18	1.3	0			
170303_fly1_LDM_001	65	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	5	12019.92	20	20	920	5	80	73	482/18	1.3	0			
170303_fly1_LDM_002	65	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	12019.92	20	20	920	5	80	73	482/18	1.3	0			
170303_fly1_LDM_003	65	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	0	12023.18	20	20	920	5	85	73	482/18	1.3	0			
170303_fly1_LDM_004	65	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	0	12023.18	20	20	920	5	85	73	482/18	1.3	0			
170303_fly1_LDM_005	65	R59E08AD-R42F06DBD_GCaMP6f_Rdl1_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	0	12023.18	20	20	920	5	85	73	482/18	1.3	0			
170303_fly2_LDM_006	66	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	10	11990.35	20	20	920	6	80	73	482/18	1.3	0			
170303_fly2_LDM_007	66	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	10	11990.35	20	20	920	6	80	73	482/18	1.3	0			
170303_fly2_LDM_008	66	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	10	11990.35	20	20	920	6	80	73	482/18	1.3	0			
170303_fly2_LDM_009	66	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	10	11992.74	20	20	920	6	85	73	482/18	1.3	0			
170303_fly2_LDM_010	66	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	10	11992.74	20	20	920	6	85	73	482/18	1.3	0			
170303_fly2_LDM_011	66	R59E08AD-R42F06DBD_GCaMP6f_Flp_Rdl1_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	10	11992.74	20	20	920	6	85	73	482/18	1.3	0			
170303_fly3_LDM_012	67	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	5	12034.67	20	20	920	5	75	74	482/18	1.3	0			
170303_fly3_LDM_013	67	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	5	12034.67	20	20	920	5	75	74	482/18	1.3	0			
170303_fly3_LDM_014	67	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	12034.67	20	20	920	5	85	74	482/18	1.3	0			
170303_fly3_LDM_015	67	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	5	12040.8	20	20	920	6	85	74	482/18	1.3	0			
170303_fly3_LDM_016	67	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	movingEdge_4dir_20ds	2200	5	12040.8	20	20	920	6	85	74	482/18	1.3	0			
170303_fly3_LDM_017	67	R59E08AD-R42F06DBD_GCaMP6f_Flp_RdlGDY217	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	12040.8	20	20	920	6	85	74	482/18	1.3	0			
